ID	Gene	GDM category	HGNC_ID	NCBI_ID	MIMNumber		
15013	ALAS2	red	HGNC:397	212	301300		
15023	ALB	grey-red	HGNC:399	213	103600		
15027	ALCAM	blue	HGNC:400	214	601662		
11627	ALDH16A1	blue	HGNC:28114	126133	613358		
18953	ALDH18A1	red	HGNC:9722	5832	138250		
15069	ALDH1A1	blue	HGNC:402	216	100640		
3469	ALDH1A2	blue	HGNC:15472	8854	603687		
15131	ALDH1A3	red	HGNC:409	220	600463		
15111	ALDH1B1	blue	HGNC:407	219	100670		
15020	ALDH1L1	blue	HGNC:3978	10840	600249		
11056	ALDH1L2	blue	HGNC:26777	160428	613584		
15089	ALDH2	blue	HGNC:404	217	100650		
15098	ALDH3A1	blue	HGNC:405	218	100660		
15080	ALDH3A2	red	HGNC:403	224	609523		
15144	ALDH3B1	blue	HGNC:410	221	600466		
15148	ALDH3B2	blue	HGNC:411	222	601917		
15105	ALDH4A1	red	HGNC:406	8659	606811		
15120	ALDH5A1	red	HGNC:408	7915	610045		
17299	ALDH6A1	red	HGNC:7179	4329	603178		
18196	ALDH7A1	red	HGNC:877	501	107323		
3468	ALDH8A1	blue	HGNC:15471	64577	606467		
15159	ALDH9A1	blue	HGNC:412	223	602733		
15178	ALDOA	red	HGNC:414	226	103850		
15190	ALDOB	red	HGNC:417	229	612724		
15199	ALDOC	blue	HGNC:418	230	103870		
5526	ALG1	red	HGNC:18294	56052	605907		
8217	ALG10	blue	HGNC:23162	84920	603313		
9399	ALG10B	blue	HGNC:31088	144245			
13918	ALG11	red	HGNC:32456	440138	613666		
6279	ALG12	red	HGNC:19358	79087	607144		
13635	ALG13	red	HGNC:30881	79868	300776		
11736	ALG14	grey-blue	HGNC:28287	199857	612866		
14229	ALG1L	blue	HGNC:33721	200810			
14856	ALG1L2	blue	HGNC:37258	644974			
8213	ALG2	grey-red	HGNC:23159	85365	607905		
8143	ALG3	red	HGNC:23056	10195	608750		
6762	ALG5	blue	HGNC:20266	29880	604565		
8211	ALG6	red	HGNC:23157	29929	604566		
8216	ALG8	red	HGNC:23161	79053	608103		
3904	ALG9	red	HGNC:15672	79796	606941		
9534	ALK	red	HGNC:427	238	105590		
14275	ALKAL1	blue	HGNC:33775	389658			
11489	ALKAL2	blue	HGNC:27683	285016			
5220	ALKBH1	blue	HGNC:17911	8846	605345		
13937	ALKBH2	blue	HGNC:32487	121642	610602		
13110	ALKBH3	blue	HGNC:30141	221120	610603		
7758	ALKBH4	blue	HGNC:21900	54784	613302		
10500	ALKBH5	blue	HGNC:25996	54890	613303		
11713	ALKBH6	blue	HGNC:28243	84964	613304		
7460	ALKBH7	blue	HGNC:21306	84266	613305		
9824	ALKBH8	blue	HGNC:25189	91801	613306		
4892	ALLC	blue	HGNC:17377	55821	612396		
9544	ALMS1	red	HGNC:428	7840	606844		
9554	ALOX12	blue	HGNC:429	239	152391		
9570	ALOX12B	red	HGNC:430	242	603741		
15280	ALOX15	blue	HGNC:433	246	152392		
15287	ALOX15B	blue	HGNC:434	247	603697		
15291	ALOX5	blue	HGNC:435	240	152390		
15293	ALOX5AP	blue	HGNC:436	241	603700		
2419	ALOXE3	red	HGNC:13743	59344	607206		
15343	ALPG	blue	HGNC:441	251	171810		
15299	ALPI	blue	HGNC:437	248	171740		
7210	ALPK1	blue	HGNC:20917	80216	607347		
6967	ALPK2	blue	HGNC:20565	115701			
4985	ALPK3	red	HGNC:17574	57538			
15311	ALPL	red	HGNC:438	249	171760		
15322	ALPP	blue	HGNC:439	250	171800		
15383	ALS2	red	HGNC:443	57679	606352		
6996	ALS2CL	blue	HGNC:20605	259173	612402		
2852	ALS2CR12	blue	HGNC:14439	130540			
3198	ALX1	red	HGNC:1494	8092	601527		
15477	ALX3	red	HGNC:449	257	606014		
15487	ALX4	red	HGNC:450	60529	605420		
6070	ALYREF	blue	HGNC:19071	10189	604171		
15497	AMACR	red	HGNC:451	23600	604489		
15508	AMBN	grey-red	HGNC:452	258	601259		
15517	AMBP	blue	HGNC:453	259	176870		
10496	AMBRA1	blue	HGNC:25990	55626	611359		
15550	AMD1	blue	HGNC:457	262	180980		
11979	AMDHD1	blue	HGNC:28577	144193			
8907	AMDHD2	blue	HGNC:24262	51005			
15587	AMELX	grey-red	HGNC:461	265	300391		
15593	AMELY	blue	HGNC:462	266	410000		
11101	AMER1	red	HGNC:26837	139285	300647		
10749	AMER2	blue	HGNC:26360	219287	614659		
11052	AMER3	blue	HGNC:26771	205147			
15603	AMFR	blue	HGNC:463	267	603243		
15610	AMH	red	HGNC:464	268	600957		
15617	AMHR2	red	HGNC:465	269	600956		
7153	AMIGO1	blue	HGNC:20824	57463	615689		
8759	AMIGO2	blue	HGNC:24073	347902	615690		
8761	AMIGO3	blue	HGNC:24075	386724	615691		
15635	AMMECR1	red	HGNC:467	9949	300195		
12041	AMMECR1L	blue	HGNC:28658	83607			
2969	AMN	red	HGNC:14604	81693	605799		
11360	AMN1	blue	HGNC:27281	196394			
5127	AMOT	grey-blue	HGNC:17810	154796	300410		
5128	AMOTL1	blue	HGNC:17811	154810	614657		
5129	AMOTL2	blue	HGNC:17812	51421	614658		
15639	AMPD1	blue	HGNC:468	270	102770		
15648	AMPD2	red	HGNC:469	271	102771		
15654	AMPD3	grey-red	HGNC:470	272	102772		
15664	AMPH	blue	HGNC:471	273	600418		
15681	AMT	red	HGNC:473	275	238310		
14081	AMTN	blue	HGNC:33188	401138	610912		
15690	AMY1A	blue	HGNC:474	276	104700		
15755	AMY1B	blue	HGNC:475	277	104701		
15764	AMY1C	blue	HGNC:476	278	104702		
15774	AMY2A	blue	HGNC:477	279	104650		
15782	AMY2B	blue	HGNC:478	280	104660		
7858	AMZ1	blue	HGNC:22231	155185	615168		
11581	AMZ2	blue	HGNC:28041	51321	615169		
6595	ANAPC1	blue	HGNC:19988	64682	608473		
8763	ANAPC10	blue	HGNC:24077	10393	613745		
2861	ANAPC11	blue	HGNC:14452	51529	614534		
9092	ANAPC13	blue	HGNC:24540	25847	614484		
9084	ANAPC15	blue	HGNC:24531	25906	614717		
11216	ANAPC16	blue	HGNC:26976	119504	613427		
6596	ANAPC2	blue	HGNC:19989	29882	606946		
6597	ANAPC4	blue	HGNC:19990	29945	606947		
3926	ANAPC5	blue	HGNC:15713	51433	606948		
4896	ANAPC7	blue	HGNC:17380	51434	606949		
15823	ANG	grey-blue	HGNC:483	283	105850		
6572	ANGEL1	blue	HGNC:19961	23357			
13386	ANGEL2	blue	HGNC:30534	90806			
15838	ANGPT1	blue	HGNC:484	284	601667		
15846	ANGPT2	blue	HGNC:485	285	601922		
15864	ANGPT4	blue	HGNC:487	51378	603705		
15877	ANGPTL1	blue	HGNC:489	9068	603874		
15887	ANGPTL2	blue	HGNC:490	23452	605001		
15895	ANGPTL3	red	HGNC:491	27329	604774		
4183	ANGPTL4	grey-blue	HGNC:16039	51129	605910		
6421	ANGPTL5	blue	HGNC:19705	253935	607666		
8196	ANGPTL6	grey-red	HGNC:23140	83854	609336		
8764	ANGPTL7	blue	HGNC:24078	10218			
9618	ANGPTL8	blue	HGNC:24933	55908	616223		
15032	ANHX	blue	HGNC:40024	647589			
15907	ANK1	red	HGNC:492	286	612641		
15919	ANK2	grey-blue	HGNC:493	287	106410		
15933	ANK3	grey-blue	HGNC:494	288	600465		
10740	ANKAR	blue	HGNC:26350	150709	609803		
11559	ANKDD1A	blue	HGNC:28002	348094			
13944	ANKDD1B	blue	HGNC:32525	728780			
3980	ANKEF1	blue	HGNC:15803	63926			
11050	ANKFN1	blue	HGNC:26766	162282			
7101	ANKFY1	blue	HGNC:20763	51479	607927		
3486	ANKH	red	HGNC:15492	56172	605145		
8057	ANKHD1	blue	HGNC:24714	54882	610500		
7848	ANKIB1	blue	HGNC:22215	54467			
7274	ANKK1	blue	HGNC:21027	255239	608774		
11085	ANKLE1	blue	HGNC:26812	126549			
12350	ANKLE2	grey-blue	HGNC:29101	23141	616062		
7246	ANKMY1	blue	HGNC:20987	51281			
9969	ANKMY2	blue	HGNC:25370	57037			
2104	ANKRA2	blue	HGNC:13208	57763	605787		
3993	ANKRD1	grey-blue	HGNC:15819	27063	609599		
6761	ANKRD10	blue	HGNC:20265	55608			
7465	ANKRD11	red	HGNC:21316	29123	611192		
12379	ANKRD12	blue	HGNC:29135	23253	610616		
7439	ANKRD13A	blue	HGNC:21268	88455	615123		
10751	ANKRD13B	blue	HGNC:26363	124930	615124		
9972	ANKRD13C	blue	HGNC:25374	81573	615125		
11523	ANKRD13D	blue	HGNC:27880	338692	615126		
8425	ANKRD16	blue	HGNC:23471	54522			
8493	ANKRD17	blue	HGNC:23575	26057	615929		
8544	ANKRD18A	blue	HGNC:23643	253650			
8545	ANKRD18B	blue	HGNC:23644	441459			
15944	ANKRD2	blue	HGNC:495	26287	610734		
8554	ANKRD20A1	blue	HGNC:23665	84210			
13772	ANKRD20A2	blue	HGNC:31979	441430			
13773	ANKRD20A3	blue	HGNC:31981	441425			
13774	ANKRD20A4	blue	HGNC:31982	728747			
11766	ANKRD22	blue	HGNC:28321	118932			
9041	ANKRD23	blue	HGNC:24470	200539	610736		
12640	ANKRD24	blue	HGNC:29424	170961			
12429	ANKRD26	grey-red	HGNC:29186	22852	610855		
9928	ANKRD27	blue	HGNC:25310	84079			
12284	ANKRD28	blue	HGNC:29024	23243	611122		
11299	ANKRD29	blue	HGNC:27110	147463			
3821	ANKRD30A	blue	HGNC:17234	91074	610856		
8834	ANKRD30B	blue	HGNC:24165	374860	616565		
14585	ANKRD30BL	blue	HGNC:35167	554226			
11116	ANKRD31	blue	HGNC:26853	256006			
2441	ANKRD33	blue	HGNC:13788	341405			
14595	ANKRD33B	blue	HGNC:35240	651746			
11479	ANKRD34A	blue	HGNC:27639	284615			
14241	ANKRD34B	blue	HGNC:33736	340120			
14347	ANKRD34C	blue	HGNC:33888	390616			
10719	ANKRD35	blue	HGNC:26323	148741			
8765	ANKRD36	blue	HGNC:24079	375248			
12563	ANKRD36B	blue	HGNC:29333	57730			
14016	ANKRD36C	blue	HGNC:32946	400986			
12777	ANKRD37	blue	HGNC:29593	353322			
12027	ANKRD39	blue	HGNC:28640	51239			
11706	ANKRD40	blue	HGNC:28233	91369			
11038	ANKRD42	blue	HGNC:26752	338699			
9891	ANKRD44	blue	HGNC:25259	91526			
9178	ANKRD45	blue	HGNC:24786	339416			
11333	ANKRD46	blue	HGNC:27229	157567			
10478	ANKRD49	blue	HGNC:25970	54851			
12465	ANKRD50	blue	HGNC:29223	57182			
10937	ANKRD52	blue	HGNC:26614	283373			
10251	ANKRD53	blue	HGNC:25691	79998	617009		
9820	ANKRD54	blue	HGNC:25185	129138	613383		
10245	ANKRD55	blue	HGNC:25681	79722	615189		
3851	ANKRD6	blue	HGNC:17280	22881	610583		
4330	ANKRD60	blue	HGNC:16217	140731			
7903	ANKRD61	blue	HGNC:22467	100310846			
14596	ANKRD62	blue	HGNC:35241	342850			
15034	ANKRD63	blue	HGNC:40027	100131244			
9557	ANKRD65	blue	HGNC:42950	441869			
15454	ANKRD66	blue	HGNC:44669	100287718			
5729	ANKRD7	blue	HGNC:18588	56311	610731		
6648	ANKRD9	blue	HGNC:20096	122416			
7230	ANKS1A	blue	HGNC:20961	23294	608994		
9144	ANKS1B	blue	HGNC:24600	56899	607815		
12638	ANKS3	grey-blue	HGNC:29422	124401			
11070	ANKS4B	blue	HGNC:26795	257629	609901		
11019	ANKS6	red	HGNC:26724	203286	615370		
12820	ANKUB1	blue	HGNC:29642	389161			
10099	ANKZF1	grey-red	HGNC:25527	55139			
2622	ANLN	grey-red	HGNC:14082	54443	616027		
7630	ANO1	blue	HGNC:21625	55107	610108		
10091	ANO10	red	HGNC:25519	55129	613726		
1602	ANO2	blue	HGNC:1183	57101	610109		
2565	ANO3	red	HGNC:14004	63982	610110		
8667	ANO4	blue	HGNC:23837	121601	610111		
11390	ANO5	red	HGNC:27337	203859	608662		
9876	ANO6	red	HGNC:25240	196527	608663		
9505	ANO7	blue	HGNC:31677	50636	605096		
12558	ANO8	blue	HGNC:29329	57719	610216		
7048	ANO9	blue	HGNC:20679	338440			
16618	ANOS1	red	HGNC:6211	3730	300836		
2116	ANP32A	blue	HGNC:13233	8125	600832		
4602	ANP32B	blue	HGNC:16677	10541			
4601	ANP32D	blue	HGNC:16676	23519	606878		
4599	ANP32E	blue	HGNC:16673	81611	609611		
15974	ANPEP	blue	HGNC:500	290	151530		
7262	ANTXR1	red	HGNC:21014	84168	606410		
7706	ANTXR2	red	HGNC:21732	118429	608041		
11357	ANTXRL	blue	HGNC:27277	195977			
16224	ANXA1	blue	HGNC:533	301	151690		
16227	ANXA10	blue	HGNC:534	11199	608008		
16252	ANXA11	blue	HGNC:535	311	602572		
16257	ANXA13	blue	HGNC:536	312	602573		
16281	ANXA2	blue	HGNC:537	302	151740		
14157	ANXA2R	blue	HGNC:33463	389289	611296		
16303	ANXA3	blue	HGNC:541	306	106490		
16311	ANXA4	blue	HGNC:542	307	106491		
16322	ANXA5	blue	HGNC:543	308	131230		
16328	ANXA6	blue	HGNC:544	309	114070		
16331	ANXA7	blue	HGNC:545	310	186360		
16334	ANXA8	blue	HGNC:546	653145	602396		
8333	ANXA8L1	blue	HGNC:23334	728113			
16342	ANXA9	blue	HGNC:547	8416	603319		
16349	AOAH	blue	HGNC:548	313	102593		
17790	AOC1	blue	HGNC:80	26	104610		
16350	AOC2	blue	HGNC:549	314	602268		
16352	AOC3	blue	HGNC:550	8639	603735		
16353	AOX1	blue	HGNC:553	316	602841		
12166	AP1AR	blue	HGNC:28808	55435	610851		
16354	AP1B1	blue	HGNC:554	162	600157		
16356	AP1G1	blue	HGNC:555	164	603533		
16357	AP1G2	blue	HGNC:556	8906	603534		
2378	AP1M1	blue	HGNC:13667	8907	603535		
16359	AP1M2	blue	HGNC:558	10053	607309		
16360	AP1S1	red	HGNC:559	1174	603531		
16362	AP1S2	red	HGNC:560	8905	300629		
6000	AP1S3	blue	HGNC:18971	130340	615781		
16363	AP2A1	blue	HGNC:561	160	601026		
16364	AP2A2	blue	HGNC:562	161	607242		
16365	AP2B1	blue	HGNC:563	163	601025		
16366	AP2M1	blue	HGNC:564	1173	601024		
16367	AP2S1	red	HGNC:565	1175	602242		
16368	AP3B1	red	HGNC:566	8546	603401		
16369	AP3B2	red	HGNC:567	8120	602166		
16370	AP3D1	blue	HGNC:568	8943	607246		
16371	AP3M1	blue	HGNC:569	26985	610366		
16373	AP3M2	blue	HGNC:570	10947	610469		
6665	AP3S1	blue	HGNC:2013	1176	601507		
16374	AP3S2	blue	HGNC:571	10239	602416		
16376	AP4B1	red	HGNC:572	10717	607245		
16378	AP4E1	red	HGNC:573	23431	607244		
16379	AP4M1	red	HGNC:574	9179	602296		
16380	AP4S1	red	HGNC:575	11154	607243		
9748	AP5B1	blue	HGNC:25104	91056	614367		
6707	AP5M1	blue	HGNC:20192	55745	614368		
4039	AP5S1	blue	HGNC:15875	55317	614824		
7828	AP5Z1	red	HGNC:22197	9907	613653		
16381	APAF1	blue	HGNC:576	317	602233		
16382	APBA1	blue	HGNC:578	320	602414		
16383	APBA2	blue	HGNC:579	321	602712		
16384	APBA3	blue	HGNC:580	9546	604262		
16385	APBB1	blue	HGNC:581	322	602709		
4894	APBB1IP	blue	HGNC:17379	54518	609036		
16386	APBB2	blue	HGNC:582	323	602710		
7062	APBB3	blue	HGNC:20708	10307	602711		
16387	APC	red	HGNC:583	324	611731		
8733	APC2	grey-red	HGNC:24036	10297	612034		
3931	APCDD1	red	HGNC:15718	147495	607479		
11142	APCDD1L	blue	HGNC:26892	164284			
16388	APCS	blue	HGNC:584	325	104770		
16389	APEH	blue	HGNC:586	327	102645		
15880	APELA	blue	HGNC:48925	100506013	615594		
16390	APEX1	blue	HGNC:587	328	107748		
5198	APEX2	blue	HGNC:17889	27301	300773		
12699	APH1A	blue	HGNC:29509	51107	607629		
8767	APH1B	blue	HGNC:24080	83464	607630		
16399	API5	blue	HGNC:594	8539	609774		
4989	APIP	blue	HGNC:17581	51074	612491		
12094	APLF	blue	HGNC:28724	200558	611035		
4592	APLN	blue	HGNC:16665	8862	300297		
14355	APLNR	blue	HGNC:339	187	600052		
16417	APLP1	blue	HGNC:597	333	104775		
16426	APLP2	blue	HGNC:598	334	104776		
2120	APMAP	blue	HGNC:13238	57136	615884		
16448	APOA1	red	HGNC:600	335	107680		
16458	APOA2	blue	HGNC:601	336	107670		
16468	APOA4	blue	HGNC:602	337	107690		
4816	APOA5	grey-blue	HGNC:17288	116519	606368		
16476	APOB	grey-red	HGNC:603	338	107730		
16481	APOBEC1	blue	HGNC:604	339	600130		
16485	APOBEC2	blue	HGNC:605	10930	604797		
4861	APOBEC3A	blue	HGNC:17343	200315	607109		
15363	APOBEC3A_B	blue	HGNC:44196	100913187			
4871	APOBEC3B	grey-blue	HGNC:17352	9582	607110		
4872	APOBEC3C	blue	HGNC:17353	27350	607750		
4873	APOBEC3D	blue	HGNC:17354	140564	609900		
4874	APOBEC3F	blue	HGNC:17356	200316	608993		
4875	APOBEC3G	blue	HGNC:17357	60489	607113		
8785	APOBEC3H	blue	HGNC:24100	164668	610976		
13815	APOBEC4	blue	HGNC:32152	403314	609908		
8773	APOBR	blue	HGNC:24087	55911	605220		
16501	APOC1	blue	HGNC:607	341	107710		
16515	APOC2	red	HGNC:609	344	608083		
16521	APOC3	grey-blue	HGNC:610	345	107720		
16525	APOC4	blue	HGNC:611	346	600745		
16535	APOD	blue	HGNC:612	347	107740		
16543	APOE	grey-blue	HGNC:613	348	107741		
16564	APOF	blue	HGNC:615	319	107760		
16574	APOH	blue	HGNC:616	350	138700		
16593	APOL1	blue	HGNC:618	8542	603743		
16603	APOL2	blue	HGNC:619	23780	607252		
3132	APOL3	blue	HGNC:14868	80833	607253		
3131	APOL4	blue	HGNC:14867	80832	607254		
3133	APOL5	blue	HGNC:14869	80831	607255		
3135	APOL6	blue	HGNC:14870	80830	607256		
9896	APOLD1	blue	HGNC:25268	81575	612456		
2514	APOM	blue	HGNC:13916	55937	606907		
12097	APOO	blue	HGNC:28727	79135	300753		
8714	APOOL	blue	HGNC:24009	139322	300955		
6934	APOPT1	red	HGNC:20492	84334	616003		
16609	APP	red	HGNC:620	351	104760		
16624	APPBP2	blue	HGNC:622	10513	605324		
8732	APPL1	grey-blue	HGNC:24035	26060	604299		
5481	APPL2	blue	HGNC:18242	55198	606231		
16661	APRT	red	HGNC:626	353	102600		
4137	APTX	red	HGNC:15984	54840	606350		
16721	AQP1	grey-blue	HGNC:633	358	107776		
4175	AQP10	blue	HGNC:16029	89872	606578		
6555	AQP11	blue	HGNC:19940	282679	609914		
6556	AQP12A	blue	HGNC:19941	375318	609789		
16519	AQP12B	blue	HGNC:6096	653437			
16732	AQP2	red	HGNC:634	359	107777		
16753	AQP3	grey-blue	HGNC:636	360	600170		
16764	AQP4	blue	HGNC:637	361	600308		
16773	AQP5	red	HGNC:638	362	600442		
16780	AQP6	blue	HGNC:639	363	601383		
16791	AQP7	blue	HGNC:640	364	602974		
16803	AQP8	blue	HGNC:642	343	603750		
16807	AQP9	blue	HGNC:643	366	602914		
12703	AQR	blue	HGNC:29513	9716	610548		
16812	AR	red	HGNC:644	367	313700		
16832	ARAF	blue	HGNC:646	369	311010		
4814	ARAP1	blue	HGNC:16925	116985	606646		
4813	ARAP2	blue	HGNC:16924	116984	606645		
8780	ARAP3	blue	HGNC:24097	64411	606647		
16846	ARC	blue	HGNC:648	23237	612461		
16855	ARCN1	grey-red	HGNC:649	372	600820		
16866	AREG	blue	HGNC:651	374	104640		
6840	AREL1	blue	HGNC:20363	9870	615380		
16875	ARF1	blue	HGNC:652	375	103180		
16886	ARF3	blue	HGNC:654	377	103190		
16893	ARF4	blue	HGNC:655	378	601177		
16912	ARF5	blue	HGNC:658	381	103188		
16920	ARF6	blue	HGNC:659	382	600464		
4017	ARFGAP1	blue	HGNC:15852	55738	608377		
2259	ARFGAP2	blue	HGNC:13504	84364	606908		
16939	ARFGAP3	blue	HGNC:661	26286	612439		
3965	ARFGEF1	blue	HGNC:15772	10565	604141		
4018	ARFGEF2	red	HGNC:15853	10564	605371		
7404	ARFGEF3	grey-blue	HGNC:21213	57221			
7558	ARFIP1	blue	HGNC:21496	27236	605928		
3762	ARFIP2	blue	HGNC:17160	23647	601638		
16947	ARFRP1	blue	HGNC:662	10139	604699		
16953	ARG1	red	HGNC:663	383	608313		
15692	ARG2	blue	HGNC:664	384	107830		
13113	ARGFX	blue	HGNC:30146	503582	611164		
10055	ARGLU1	blue	HGNC:25482	55082	614046		
16968	ARHGAP1	blue	HGNC:673	392	602732		
10586	ARHGAP10	blue	HGNC:26099	79658	609746		
3970	ARHGAP11A	grey-blue	HGNC:15783	9824	610589		
3969	ARHGAP11B	blue	HGNC:15782	89839	616310		
4410	ARHGAP12	blue	HGNC:16348	94134	610577		
7276	ARHGAP15	blue	HGNC:21030	55843	610578		
5479	ARHGAP17	blue	HGNC:18239	55114	608293		
7280	ARHGAP18	blue	HGNC:21035	93663	613351		
8602	ARHGAP19	blue	HGNC:23724	84986	611587		
5574	ARHGAP20	blue	HGNC:18357	57569	609568		
8603	ARHGAP21	blue	HGNC:23725	57584	609870		
13241	ARHGAP22	blue	HGNC:30320	58504	610585		
12525	ARHGAP23	blue	HGNC:29293	57636	610590		
9961	ARHGAP24	grey-blue	HGNC:25361	83478	610586		
12208	ARHGAP25	blue	HGNC:28951	9938	610587		
3697	ARHGAP26	blue	HGNC:17073	23092	605370		
13706	ARHGAP27	blue	HGNC:31813	201176	610591		
10081	ARHGAP28	blue	HGNC:25509	79822	610592		
13146	ARHGAP29	red	HGNC:30207	9411	610496		
11422	ARHGAP30	blue	HGNC:27414	257106	614264		
12459	ARHGAP31	red	HGNC:29216	57514	610911		
4905	ARHGAP32	grey-red	HGNC:17399	9743	608541		
8162	ARHGAP33	blue	HGNC:23085	115703	614902		
15570	ARHGAP35	blue	HGNC:4591	2909	605277		
10769	ARHGAP36	blue	HGNC:26388	158763	300937		
12575	ARHGAP39	blue	HGNC:29351	80728	615880		
16976	ARHGAP4	blue	HGNC:674	393	300023		
4336	ARHGAP40	blue	HGNC:16226	343578			
10893	ARHGAP42	blue	HGNC:26545	143872	615936		
12343	ARHGAP44	blue	HGNC:29096	9912			
3720	ARHGAP45	blue	HGNC:17102	23526	601155		
16982	ARHGAP5	blue	HGNC:675	394	602680		
16987	ARHGAP6	grey-blue	HGNC:676	395	300118		
16997	ARHGAP8	blue	HGNC:677	23779	609405		
2648	ARHGAP9	blue	HGNC:14130	64333	610576		
17005	ARHGDIA	grey-red	HGNC:678	396	601925		
17010	ARHGDIB	blue	HGNC:679	397	602843		
17016	ARHGDIG	blue	HGNC:680	398	602844		
17025	ARHGEF1	blue	HGNC:681	9138	601855		
2635	ARHGEF10	grey-blue	HGNC:14103	9639	608136		
10113	ARHGEF10L	blue	HGNC:25540	55160	612494		
2953	ARHGEF11	blue	HGNC:14580	9826	605708		
2680	ARHGEF12	blue	HGNC:14193	23365	604763		
3869	ARHGEF15	blue	HGNC:15590	22899	608504		
3502	ARHGEF16	blue	HGNC:15515	27237			
7700	ARHGEF17	blue	HGNC:21726	9828	617043		
3712	ARHGEF18	red	HGNC:17090	23370	616432		
10932	ARHGEF19	blue	HGNC:26604	128272	612496		
17036	ARHGEF2	grey-red	HGNC:682	9181	607560		
13203	ARHGEF25	blue	HGNC:30275	115557	610215		
9054	ARHGEF26	blue	HGNC:24490	26084			
13243	ARHGEF28	grey-red	HGNC:30322	64283	612790		
17044	ARHGEF3	blue	HGNC:683	50650	612115		
14852	ARHGEF33	blue	HGNC:37252	100271715			
14319	ARHGEF35	blue	HGNC:33846	445328			
14482	ARHGEF37	blue	HGNC:34430	389337			
10475	ARHGEF38	blue	HGNC:25968	54848			
10426	ARHGEF39	blue	HGNC:25909	84904			
17052	ARHGEF4	blue	HGNC:684	50649	605216		
10088	ARHGEF40	blue	HGNC:25516	55701	610018		
2105	ARHGEF5	blue	HGNC:13209	7984	600888		
17062	ARHGEF6	blue	HGNC:685	9459	300267		
3879	ARHGEF7	blue	HGNC:15607	8874	605477		
2942	ARHGEF9	red	HGNC:14561	23229	300429		
1033	ARID1A	red	HGNC:11110	8289	603024		
5317	ARID1B	red	HGNC:18040	57492	614556		
5313	ARID2	red	HGNC:18037	196528	609539		
13233	ARID3A	blue	HGNC:3031	1820	603265		
2794	ARID3B	blue	HGNC:14350	10620	612457		
7400	ARID3C	blue	HGNC:21209	138715			
19079	ARID4A	blue	HGNC:9885	5926	180201		
3527	ARID4B	blue	HGNC:15550	51742	609696		
4880	ARID5A	blue	HGNC:17361	10865	611583		
4881	ARID5B	blue	HGNC:17362	84159	608538		
17104	ARIH1	blue	HGNC:689	25820	605624		
17115	ARIH2	blue	HGNC:690	10425	605615		
14478	ARIH2OS	blue	HGNC:34425	646450			
17135	ARL1	blue	HGNC:692	400	603425		
7797	ARL10	blue	HGNC:22042	285598			
8741	ARL11	grey-blue	HGNC:24046	115761	609351		
9521	ARL13A	blue	HGNC:31709	392509			
10004	ARL13B	red	HGNC:25419	200894	608922		
7987	ARL14	blue	HGNC:22974	80117	614439		
11072	ARL14EP	grey-blue	HGNC:26798	120534	612295		
15367	ARL14EPL	blue	HGNC:44201	644100			
10456	ARL15	blue	HGNC:25945	54622			
11529	ARL16	grey-blue	HGNC:27902	339231			
8779	ARL17A	blue	HGNC:24096	51326			
13884	ARL17B	blue	HGNC:32387	100506084			
17141	ARL2	blue	HGNC:693	402	601175		
3750	ARL2BP	grey-red	HGNC:17146	23568	615407		
17151	ARL3	blue	HGNC:694	403	604695		
17160	ARL4A	blue	HGNC:695	10124	604786		
17175	ARL4C	blue	HGNC:698	10123	604787		
16901	ARL4D	blue	HGNC:656	379	600732		
17164	ARL5A	blue	HGNC:696	26225	608960		
8141	ARL5B	blue	HGNC:23052	221079	608909		
9407	ARL5C	blue	HGNC:31111	390790			
2107	ARL6	red	HGNC:13210	84100	608845		
17169	ARL6IP1	grey-blue	HGNC:697	23204	607669		
5348	ARL6IP4	blue	HGNC:18076	51329	607668		
3560	ARL6IP5	blue	HGNC:16937	10550	605709		
8743	ARL6IP6	blue	HGNC:24048	151188	616495		
9828	ARL8A	blue	HGNC:25192	127829	616597		
10139	ARL8B	blue	HGNC:25564	55207	616596		
8502	ARL9	blue	HGNC:23592	132946	612405		
5044	ARMC1	blue	HGNC:17684	55156			
7680	ARMC10	blue	HGNC:21706	83787	611864		
7334	ARMC12	blue	HGNC:21099	221481			
8138	ARMC2	blue	HGNC:23045	84071			
9376	ARMC3	blue	HGNC:30964	219681	611226		
10159	ARMC4	red	HGNC:25583	55130	615408		
10322	ARMC5	red	HGNC:25781	79798	615549		
9703	ARMC6	blue	HGNC:25049	93436			
10643	ARMC7	blue	HGNC:26168	79637			
9666	ARMC8	blue	HGNC:24999	25852			
7080	ARMC9	red	HGNC:20730	80210			
5346	ARMCX1	blue	HGNC:18073	51309	300362		
4758	ARMCX2	blue	HGNC:16869	9823	300363		
8755	ARMCX3	blue	HGNC:24065	51566	300364		
12009	ARMCX4	blue	HGNC:28615	100131755			
10316	ARMCX5	blue	HGNC:25772	64860			
10583	ARMCX6	blue	HGNC:26094	54470			
14438	ARMH1	blue	HGNC:34345	339541			
15931	ARMH2	blue	HGNC:49394	101928603			
10328	ARMH3	blue	HGNC:25788	79591			
6492	ARMH4	blue	HGNC:19846	145407			
13972	ARMS2	grey-blue	HGNC:32685	387715	611313		
5183	ARMT1	blue	HGNC:17872	79624	616332		
17188	ARNT	blue	HGNC:700	405	126110		
4765	ARNT2	grey-red	HGNC:16876	9915	606036		
17192	ARNTL	blue	HGNC:701	406	602550		
